0.001,1.10470519077e-05
0.0,1.93501581034e-06
-0.001,1.70558277382e-06
-0.002,1.05234205955e-05
-0.003,2.85518181923e-05
-0.004,5.59496126233e-05
-0.005,9.28745913659e-05
-0.006,0.000139483625675
-0.007,0.000195920106622
-0.008,0.000262341961891
-0.009,0.000338893154852
-0.01,0.000425720667792
-0.011,0.000522964903935
-0.012,0.000630769512613
-0.013,0.000749265675174
-0.014,0.000878594935623
-0.015,0.00101889002378
-0.016,0.00117028154963
-0.017,0.00133290161164
-0.018,0.00150687126998
-0.019,0.00169232183249
-0.02,0.00188937503223
-0.021,0.00209815242464
-0.022,0.00231877351428
-0.023,0.0025513566965
-0.024,0.00279601561879
-0.025,0.00305286701553
-0.026,0.00332202193907
-0.027,0.0036035916977
-0.028,0.00389768519054
-0.029,0.00420441007896
-0.03,0.0045238711646
-0.031,0.00485617324143
-0.032,0.00520141843854
-0.033,0.0055597104087
-0.034,0.0059311416954
-0.035,0.00631581842995
-0.036,0.00671383185292
-0.037,0.00712527907005
-0.038,0.00755025427874
-0.039,0.00798884976498
-0.04,0.00844115546045
-0.041,0.00890726384493
-0.042,0.00938725818511
-0.043,0.00988123083968
-0.044,0.0103892653803
-0.045,0.0109114463305
-0.046,0.0114478594049
-0.047,0.011998583735
-0.048,0.0125637037423
-0.049,0.0131432971769
-0.05,0.013737444001
-0.051,0.0143462215498
-0.052,0.0149697071077
-0.053,0.0156079757148
-0.054,0.0162611033271
-0.055,0.0169291635115
-0.056,0.0176122278485
-0.057,0.0183103685999
-0.058,0.0190236572681
-0.059,0.0197521631189
-0.06,0.0204959543317
-0.061,0.0212551000565
-0.062,0.0220296672287
-0.063,0.0228197232198
-0.064,0.0236253296752
-0.065,0.0244465543531
-0.066,0.0252834605572
-0.067,0.0261361107663
-0.068,0.0270045671839
-0.069,0.0278888913019
-0.07,0.0287891434411
-0.071,0.0297053853813
-0.072,0.030637670103
-0.073,0.0315860621829
-0.074,0.0325506171279
-0.075,0.0335313915018
-0.076,0.034528442066
-0.077,0.035541823542
-0.078,0.0365715915679
-0.079,0.0376178003943
-0.08,0.0386805022503
-0.081,0.0397597511698
-0.082,0.0408555991013
-0.083,0.0419680981332
-0.084,0.0430972978912
-0.085,0.0442432502752
-0.086,0.0454060042603
-0.087,0.0465856095579
-0.088,0.047782114928
-0.089,0.048995568504
-0.09,0.050226016884
-0.091,0.0514735081666
-0.092,0.0527380886365
-0.093,0.0540198039788
-0.094,0.0553186998536
-0.095,0.0566348211889
-0.096,0.0579682121526
-0.097,0.0593189167456
-0.098,0.0606869790512
-0.099,0.062072441654
-0.1,0.0634753470699
-0.101,0.0648957378907
-0.102,0.0663336541138
-0.103,0.0677891389741
-0.104,0.069262231834
-0.105,0.0707529731384
-0.106,0.0722614028724
-0.107,0.0737875604908
-0.108,0.0753314850058
-0.109,0.0768932150194
-0.11,0.0784727887302
-0.111,0.0800702439388
-0.112,0.0816856180546
-0.113,0.0833189481008
-0.114,0.0849702707199
-0.115,0.0866396221781
-0.116,0.0883270383693
-0.117,0.0900325548228
-0.118,0.0917562067101
-0.119,0.0934980288503
-0.12,0.0952580557165
-0.121,0.0970363214398
-0.122,0.0988328598133
-0.123,0.100647704297
-0.124,0.102480888021
-0.125,0.104332443794
-0.126,0.106202404102
-0.127,0.108090801118
-0.128,0.109997666704
-0.129,0.111923032416
-0.13,0.113866929507
-0.131,0.115829388935
-0.132,0.117810440822
-0.133,0.119810115856
-0.134,0.121828445221
-0.135,0.123865457729
-0.136,0.12592118295
-0.137,0.127995650235
-0.138,0.13008888909
-0.139,0.132200926592
-0.14,0.134331792792
-0.141,0.136481515439
-0.142,0.138650122228
-0.143,0.140837641079
-0.144,0.143044099303
-0.145,0.145269524105
-0.146,0.147513942665
-0.147,0.149777381258
-0.148,0.152059866569
-0.149,0.154361424385
-0.15,0.156682081972
-0.151,0.159021863155
-0.152,0.161380794906
-0.153,0.163758902347
-0.154,0.166156210559
-0.155,0.168572744101
-0.156,0.171008527659
-0.157,0.173463586099
-0.158,0.175937943169
-0.159,0.178431623371
-0.16,0.180944650251
-0.161,0.183477047706
-0.162,0.186028838747
-0.163,0.188600046982
-0.164,0.191190695534
-0.165,0.19380080656
-0.166,0.196430403658
-0.167,0.199079508578
-0.168,0.201748144121
-0.169,0.204436332206
-0.17,0.207144094659
-0.171,0.209871453513
-0.172,0.212618429934
-0.173,0.215385045764
-0.174,0.218171321744
-0.175,0.22097727957
-0.176,0.223802939957
-0.177,0.226648322859
-0.178,0.229513449513
-0.179,0.232398340544
-0.18,0.235303016211
-0.181,0.238227495708
-0.182,0.241171799723
-0.183,0.244135947902
-0.184,0.247119959785
-0.185,0.250123855068
-0.186,0.253147652698
-0.187,0.256191372255
-0.188,0.259255032345
-0.189,0.262338652119
-0.19,0.265442249995
-0.191,0.268565845171
-0.192,0.27170945561
-0.193,0.27487309972
-0.194,0.278056795667
-0.195,0.281260561735
-0.196,0.284484415539
-0.197,0.287728375099
-0.198,0.290992457902
-0.199,0.294276681386
-0.2,0.297581063215
