0.001,1.09393744568e-05
-0.004,5.57278145449e-05
-0.009,0.000337676137714
-0.014,0.000875576611691
-0.019,0.00168674873362
-0.024,0.00278718517853
-0.029,0.00419160459057
-0.034,0.00591371826109
-0.039,0.00796616302498
-0.044,0.0103607078141
-0.049,0.013108269567
-0.054,0.0162190239269
-0.059,0.0197024546329
-0.064,0.0235674412354
-0.069,0.0278222759953
-0.074,0.032474734553
-0.079,0.0375321245405
-0.084,0.0430013006583
-0.089,0.0488887428894
-0.094,0.0552005376879
-0.099,0.0619424467784
-0.104,0.0691199123677
-0.109,0.0767380853357
-0.114,0.0848018699262
-0.119,0.0933158499341
-0.124,0.102284475302
-0.129,0.111711928815
-0.134,0.12160219969
-0.139,0.131959084588
-0.144,0.142786219669
-0.149,0.154087069477
-0.154,0.165864947358
-0.159,0.178123023326
-0.164,0.190864337497
-0.169,0.204091801723
-0.174,0.217808205953
-0.179,0.232016229928
-0.184,0.246718451509
-0.189,0.26191735022
-0.194,0.277615308966
-0.199,0.293814622899
-0.204,0.310517500681
